"Year","PlotID","Site","Trans","Plot","TreeID","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","sol","sol.lag","Anomaly","Tavg","Precip.PRISM","Tavg.PRISM","Precip.PRISM.sum","BA.tree.cm2"
2006,"HIKA1","HIK","A",1,"HIKA124",856.0692,"HIKA124HI","N",1914,1916,2012,"Y","Y","not sure of pith est",2,24,"QURU","Quercus","C","LIVE",92,1.299291,856.0692,91822.7,1,14.14711,36277.17,21252.46,23.38088,537.59,38,0.513217,27.51917,0.356482,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.487123929690958,10.5074685121053,94.4125,9.59041678905488,1132.95,918.227
2006,"HIKA2","HIK","A",2,"HIKA220",115.255,"HIKA220HI","N",1928,1931,2012,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","I","LIVE",78,0.1402507,115.255,6346.184,1,22.10485,35350.48,16093.18,24.84149,442.0971,20,0.7814173,33.3162,0.03053136,"HIKA",38.56745,-79.16833,1097.45767195767,0.00850915178571428,0.180565889550272,110109.96578086,110109.96578086,0.487123929690958,10.2760150561838,94.4125,9.59041678905488,1132.95,63.46184
2006,"HIKA3","HIK","A",3,"HIKA311",3846.767,"HIKA311HI","N",1833,1838,2012,"Y","Y","tentative pith date",5,11,"QURU","Quercus","C","LIVE",173,3.809552,3846.767,269226.3,1,14.14711,24565.77,20971.29,21.61739,183.9124,13,0.3475346,32.01062,0.6279573,"HIKA",38.56833,-79.16862,1102.64975124378,0.00787902985074627,0.209981343283589,108006.020702228,108006.020702228,0.487123929690958,9.90657299704976,94.4125,9.59041678905488,1132.95,2692.263
2006,"HIKB3","HIK","B",3,"HIKB321",76.89417,"HIKB321HI","Y",1928,1929,2012,"Y","N","poor corr w/ master",1,21,"ACRU","Acer","U","LIVE",78,0.09253477,76.89417,2907.156,1,31.83099,14518.63,11485.32,14.91104,1050.423,33,0.4621423,26.25543,0.02271906,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.487123929690958,10.1224393660194,94.4125,9.59041678905488,1132.95,29.07156
2006,"HIKB3","HIK","B",3,"HIKB333",32.44637,"HIKB333HI","N",1930,1936,2012,"Y","Y","1977 missing",6,33,"ACRU","Acer","I","LIVE",76,0.1046814,32.44637,3288.764,1,31.83099,14518.63,11485.32,14.91104,1050.423,33,0.4621423,26.25543,0.02570128,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.487123929690958,10.1224393660194,94.4125,9.59041678905488,1132.95,32.88764
2006,"HIKB4","HIK","B",4,"HIKB409",21.11645,"HIKB409HI","N",1934,1937,2012,"Y","Y","2011, 1977 missing",3,9,"ACRU","Acer","U","LIVE",72,0.1027812,21.11645,3229.066,1,31.83099,15723.33,8420.143,19.88332,732.1127,23,0.5004891,23.89342,0.0161481,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.487123929690958,9.96569590328906,94.4125,9.59041678905488,1132.95,32.29066
2006,"HIKB4","HIK","B",4,"HIKB413",137.0363,"HIKB413HI","Y",1920,1921,2012,"Y","Y","1931 missing",1,13,"ACRU","Acer","I","LIVE",86,0.2994733,137.0363,9408.522,1,31.83099,15723.33,8420.143,19.88332,732.1127,23,0.5004891,23.89342,0.04705069,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.487123929690958,9.96569590328906,94.4125,9.59041678905488,1132.95,94.08522
2006,"HIKB4","HIK","B",4,"HIKB420",48.87313,"HIKB420HI","N",1930,1933,2008,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","U","LIVE",76,0.08095505,48.87313,2543.357,1,31.83099,15723.33,8420.143,19.88332,732.1127,23,0.5004891,23.89342,0.01271897,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.487123929690958,9.96569590328906,94.4125,9.59041678905488,1132.95,25.43357
2006,"HIKC2","HIK","C",2,"HIKC202",71.95284,"HIKC202HI","N",1809,1815,2012,"Y","Y","dots off on core",6,2,"BELE","Betula","C","LIVE",197,2.677395,71.95284,84115.44,1,31.83099,18295.77,11966.56,33.36811,859.4367,27,0.5823725,36.08644,0.4171909,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.487123929690958,10.8376554572235,94.4125,9.59041678905488,1132.95,841.1544
2006,"HIKC2","HIK","C",2,"HIKC206",62.01504,"HIKC206HI","Y",1969,1970,2012,"Y","N","poor corr w/ master",1,6,"BELE","Betula","I","LIVE",37,0.149147,62.01504,4685.737,1,31.83099,18295.77,11966.56,33.36811,859.4367,27,0.5823725,36.08644,0.02324005,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.487123929690958,10.8376554572235,94.4125,9.59041678905488,1132.95,46.85737
2006,"HIKC3","HIK","C",3,"HIKC313",401.516,"HIKC313HI","N",1972,1974,2012,"Y","Y","2011 missing",2,13,"ACRU","Acer","I","LIVE",34,0.4636785,401.516,14567.34,1,31.83099,26448.24,11183.42,18.17308,1082.254,34,0.8418735,21.74287,0.186086,"HIKC",38.57377,-79.15203,823.694881398252,0.0948026966292135,-0.157126508531003,103834.095874169,103834.095874169,0.487123929690958,11.0844765417542,94.4125,9.59041678905488,1132.95,145.6734
2006,"HIKC4","HIK","C",4,"HIKC405",38.48137,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",34,0.428486,38.48137,13461.7,1,31.83099,22864.51,12628.4,14.46472,1305.071,41,0.7277999,20.71536,0.3971993,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.487123929690958,11.3457901394784,94.4125,9.59041678905488,1132.95,134.617
2006,"HIKC4","HIK","C",4,"HIKC406",33.52511,"HIKC406HI","N",1971,1973,2012,"Y","Y","2003, 1990 missing",2,6,"ACRU","Acer","U","LIVE",35,0.1051024,33.52511,3301.991,1,31.83099,22864.51,12628.4,14.46472,1305.071,41,0.7277999,20.71536,0.09742813,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.487123929690958,11.3457901394784,94.4125,9.59041678905488,1132.95,33.01991
2006,"HIKC4","HIK","C",4,"HIKC417",586.1785,"HIKC417HI","Y",1971,1972,2012,"Y","Y","1999 missing",1,17,"ACRU","Acer","C","LIVE",35,0.4349927,586.1785,13666.12,1,31.83099,22864.51,12628.4,14.46472,1305.071,41,0.7277999,20.71536,0.4032309,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.487123929690958,11.3457901394784,94.4125,9.59041678905488,1132.95,136.6612
2006,"HIKC4","HIK","C",4,"HIKC421",169.5124,"HIKC421HI","N",1971,1973,2012,"Y","Y","2011, 2003 missing",2,21,"ACRU","Acer","C","LIVE",35,0.2997469,169.5124,9417.12,1,31.83099,22864.51,12628.4,14.46472,1305.071,41,0.7277999,20.71536,0.2778604,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.487123929690958,11.3457901394784,94.4125,9.59041678905488,1132.95,94.1712
2006,"HNKA1","HNK","A",1,"HNKA113",1240.494,"HNKA113HI","N",1908,1912,2012,"Y","Y","break at 1927",4,13,"QUPR","Quercus","C","LIVE",98,2.064401,1240.494,64857.1,1,31.83099,17790.18,9619.723,28.99183,509.2958,16,0.5662789,29.21348,0.3879745,"HNKA",38.31762,-79.23926,941.822005663835,0.00808313343328336,0.197661585873733,110253.19323235,110253.19323235,0.487123929690958,10.1874727728973,93.0475,10.8374998966853,1116.57,648.571
2006,"HNKA3","HNK","A",3,"HNKA321",753.1941,"HNKA321HI","N",1927,1929,2012,"Y","Y","cored twice",2,21,"NYSY","Nyssa","C","LIVE",79,0.526698,753.1941,27971.22,1,18.8349,29758.7,14866.1,22.97041,640.3868,34,0.5605023,24.92126,0.1089538,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.487123929690958,9.58793630828745,93.0475,10.8374998966853,1116.57,279.7122
2006,"HNKA3","HNK","A",3,"HNKA323",136.9121,"HNKA323HI","N",1938,1942,2012,"Y","N","poor corr",4,23,"NYSY","Nyssa","I","LIVE",68,0.144257,136.9121,7661.018,1,18.8349,29758.7,14866.1,22.97041,640.3868,34,0.5605023,24.92126,0.02984128,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.487123929690958,9.58793630828745,93.0475,10.8374998966853,1116.57,76.61018
2006,"HNKA3","HNK","A",3,"HNKA329",370.6108,"HNKA329HI","N",1911,1917,2012,"Y","Y","switch sides measuring at 1937 b/c of scar",6,29,"ACRU","Acer","C","LIVE",95,1.977154,370.6108,105000.2,1,18.8349,29758.7,14866.1,22.97041,640.3868,34,0.5605023,24.92126,0.4089981,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.487123929690958,9.58793630828745,93.0475,10.8374998966853,1116.57,1050.002
2006,"HNKB1","HNK","B",1,"HNKB117",68.98937,"HNKB117HI","Y",1910,1911,2012,"Y","Y","1986 missing",1,17,"ACRU","Acer","I","LIVE",96,0.2500563,68.98937,11314.76,1,22.10485,11523.55,13369.69,21.75505,464.2019,21,0.2547264,30.93773,0.03089186,"HNKB",38.31586,-79.22329,829.397015920647,0.0137903225806452,0.00899183129115747,104564.560668894,104564.560668894,0.487123929690958,9.32113355127968,91.605,11.0712499221166,1099.26,113.1476
2006,"HNKB2","HNK","B",2,"HNKB228",10.80543,"HNKB228HI","Y",1929,1930,2012,"Y","N","poor corr, possible -9 shift",1,28,"NYSY","Nyssa","U","LIVE",77,0.04310849,10.80543,1950.611,1,22.10485,23745.19,11262.06,21.20239,707.3553,32,0.524884,23.87223,0.01035988,"HNKB",38.31543,-79.22434,837.302112029385,0.0125675432006011,0.0698096669171058,105240.191580145,105240.191580145,0.487123929690958,9.38704452188354,91.605,11.0712499221166,1099.26,19.50611
2006,"HNKB3","HNK","B",3,"HNKB348",16.04215,"HNKB348HI","Y",1918,1919,2012,"Y","N","poor corr",1,48,"NYSY","Nyssa","U","LIVE",88,0.08130567,16.04215,2554.372,1,31.83099,5329.637,3169.19,10.08753,604.7888,19,0.1696476,10.94629,0.03487106,"HNKB",38.31529,-79.22547,843.712810261536,0.0130877811094453,0.131486340163251,105698.576686842,105698.576686842,0.487123929690958,9.39923520554167,91.605,11.0712499221166,1099.26,25.54372
2006,"HNKC3","HNK","C",3,"HNKC301",55.15129,"HNKC301HI","N",1933,1935,2011,"Y","Y","2010 & 2011 very small",2,1,"NYSY","Nyssa","U","LIVE",73,0.1067689,55.15129,2146.541,1,49.73592,5913.173,5139.18,10.72691,1094.19,22,0.2940971,15.68082,0.01534631,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.487123929690958,9.00070819630245,91.605,11.0712499221166,1099.26,21.46541
2006,"HNKC3","HNK","C",3,"HNKC312",35.06897,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",30,0.09309201,35.06897,1871.572,1,49.73592,5913.173,5139.18,10.72691,1094.19,22,0.2940971,15.68082,0.01338047,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.487123929690958,9.00070819630245,91.605,11.0712499221166,1099.26,18.71572
2006,"IRNA1","IRN","A",1,"IRNA108",151.182,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",90,1.305518,151.182,41015.33,1,31.83099,7732.039,4752.197,13.81675,286.4789,9,0.2461184,56.30411,0.286904,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,108315.822059197,108315.822059197,0.487123929690958,7.86969539254907,95.7483333333333,10.1945835153262,1148.98,410.1533
2006,"IRNA3","IRN","A",3,"IRNA306",542.7412,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",31,0.3593298,542.7412,11289.03,1,31.83099,14891.72,6778.189,9.019398,891.2677,28,0.4740182,12.63902,0.1603361,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,111993.786113204,111993.786113204,0.487123929690958,8.00816118720311,95.7483333333333,10.1945835153262,1148.98,112.8903
2006,"IRNB1","IRN","B",1,"IRNB131",713.2773,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",96,0.6568949,713.2773,20637.6,1,31.83099,11852.96,8744.652,13.92724,1050.423,33,0.3772914,20.72332,0.2640034,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,94858.1839370496,94858.1839370496,0.487123929690958,6.72914908245996,95.7483333333333,10.1945835153262,1148.98,206.376
2006,"IRNB2","IRN","B",2,"IRNB210",130.4942,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",91,0.1514233,130.4942,4757.251,1,31.83099,9460.25,8021.741,12.42901,763.9437,24,0.3011291,18.08944,0.0776191,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,94447.430817497,94447.430817497,0.487123929690958,6.59584440324124,95.7483333333333,10.1945835153262,1148.98,47.57251
2006,"IRNB3","IRN","B",3,"IRNB333",80.99748,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",95,0.2292423,80.99748,7202.084,1,31.83099,9875.486,8221.968,13.03308,891.2677,28,0.3143465,19.48385,0.09782525,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,94878.6782054599,94878.6782054599,0.487123929690958,6.58134088305454,95.7483333333333,10.1945835153262,1148.98,72.02084
2006,"IRNC1","IRN","C",1,"IRNC125",87.85817,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",93,0.4116641,87.85817,12933.21,1,31.83099,18176.31,15152.14,19.65832,1336.902,42,0.5785698,29.74461,0.1391742,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,100591.06512654,100591.06512654,0.487123929690958,8.54884698569312,95.7483333333333,10.1945835153262,1148.98,129.3321
2006,"MORA1","MOR","A",1,"MORA118",27.27696,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",51,0.09745578,27.27696,3061.759,1,31.83099,10415.99,10026.46,23.83946,732.1127,23,0.3315513,31.53002,0.01222569,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,98238.8672687436,98238.8672687436,0.487123929690958,9.31795498577867,91.2,10.9858331680298,1094.4,30.61759
2006,"MORA2","MOR","A",2,"MORA222",37.275,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",52,0.1718883,37.275,5400.198,1,31.83099,13256.35,9248.812,22.19482,1018.592,32,0.4219629,27.60631,0.06003279,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.487123929690958,9.55252588940876,91.2,10.9858331680298,1094.4,54.00198
2006,"MORA2","MOR","A",2,"MORA236",477.8737,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",53,0.386251,477.8737,12134.81,1,31.83099,13256.35,9248.812,22.19482,1018.592,32,0.4219629,27.60631,0.1348999,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.487123929690958,9.55252588940876,91.2,10.9858331680298,1094.4,121.3481
2006,"MORB1","MOR","B",1,"MORB147",19.22435,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",43,0.07188727,19.22435,2258.475,1,31.83099,9252.399,7395.908,9.445567,923.0987,29,0.294513,17.82203,0.02508893,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,90337.9040959802,90337.9040959802,0.487123929690958,8.21539295575318,91.2,10.9858331680298,1094.4,22.58475
2006,"MORB2","MOR","B",2,"MORB206",65.60431,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",53,0.1672651,65.60431,5254.952,1,31.83099,8246.92,7266.25,10.08134,795.7747,25,0.2625076,19.56019,0.06301138,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.487123929690958,8.28822855295603,91.2,10.9858331680298,1094.4,52.54952
2006,"MORB2","MOR","B",2,"MORB214",1102.626,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",98,2.142292,1102.626,67304.19,1,31.83099,8246.92,7266.25,10.08134,795.7747,25,0.2625076,19.56019,0.807035,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.487123929690958,8.28822855295603,91.2,10.9858331680298,1094.4,673.0419
2006,"MORB2","MOR","B",2,"MORB236",50.97886,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",35,0.05132772,50.97886,1612.558,1,31.83099,8246.92,7266.25,10.08134,795.7747,25,0.2625076,19.56019,0.01933595,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.487123929690958,8.28822855295603,91.2,10.9858331680298,1094.4,16.12558
2006,"MORB2","MOR","B",2,"MORB243",56.27747,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",49,0.0928862,56.27747,2918.197,1,31.83099,8246.92,7266.25,10.08134,795.7747,25,0.2625076,19.56019,0.03499168,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.487123929690958,8.28822855295603,91.2,10.9858331680298,1094.4,29.18197
2006,"MORC1","MOR","C",1,"MORC101",49.70981,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",60,0.1168988,49.70981,3672.598,1,31.83099,13081.94,9062.204,22.0722,891.2677,28,0.4164112,29.21796,0.02320376,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.487123929690958,9.85292191182587,91.2,10.9858331680298,1094.4,36.72598
2006,"MORC1","MOR","C",1,"MORC103",16.39998,"MORC103HI","Y",1945,1946,2012,"N","Y","B side dated",1,3,"ACRU","Acer","U","LIVE",61,0.08725642,16.39998,2741.326,1,31.83099,13081.94,9062.204,22.0722,891.2677,28,0.4164112,29.21796,0.01731992,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.487123929690958,9.85292191182587,91.2,10.9858331680298,1094.4,27.41326
2007,"BLDA4","BLD","A",4,"BLDA408",1287.624,"BLDA408HI","N",1933,1939,2012,"Y","N","poor correlation w/ master",6,8,"QURU","Quercus","C","LIVE",74,0.7625751,1287.624,23957.75,1,31.83099,19911.59,10707.97,22.29928,732.1127,23,0.6338057,29.24616,0.2452498,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,0.440197489816406,9.84730239566631,93.8458333333333,10.5879165132841,1126.15,239.5775
2007,"BLDA4","BLD","A",4,"BLDA410",211.95,"BLDA410HI","Y",1982,1983,2012,"Y","Y","meaured",1,10,"BELE","Betula","I","LIVE",25,0.09023944,211.95,2835.044,1,31.83099,19911.59,10707.97,22.29928,732.1127,23,0.6338057,29.24616,0.02902168,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,0.440197489816406,9.84730239566631,93.8458333333333,10.5879165132841,1126.15,28.35044
2007,"BLDB1","BLD","B",1,"BLDB133",188.0348,"BLDB133HI","N",1939,1940,2012,"Y","Y","false ring in 1952",1,33,"BELE","Betula","I","LIVE",68,0.1971809,188.0348,6194.813,1,31.83099,19689.18,7497.878,19.15738,827.6057,26,0.6267261,21.06252,0.08451305,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,0.440197489816406,10.8919111653509,93.8458333333333,10.5879165132841,1126.15,61.94813
2007,"BLDB1","BLD","B",1,"BLDB137",110.3557,"BLDB137HI","Y",1940,1941,2012,"Y","N","poor correlation w/ Master",1,37,"NYSY","Nyssa","U","LIVE",67,0.1951703,110.3557,6131.647,1,31.83099,19689.18,7497.878,19.15738,827.6057,26,0.6267261,21.06252,0.08365131,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,0.440197489816406,10.8919111653509,93.8458333333333,10.5879165132841,1126.15,61.31647
2007,"BLDB2","BLD","B",2,"BLDB210",1028.088,"BLDB210HI","N",1936,1953,2012,"Y","Y","ring file in 2 parts, 1976-1978 not measured",17,10,"QURU","Quercus","C","LIVE",71,1.006236,1028.088,31612.83,1,31.83099,24986.23,11630.29,21.90094,1177.747,37,0.7953364,32.98741,0.2340005,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.440197489816406,10.9672857588105,93.8458333333333,10.5879165132841,1126.15,316.1283
2007,"BLDB2","BLD","B",2,"BLDB237",2457.043,"BLDB237HI","N",1845,1865,2012,"Y","Y","lots of error on pith est",20,37,"QUPR","Quercus","D","LIVE",162,4.300146,2457.043,135097.3,1,31.83099,24986.23,11630.29,21.90094,1177.747,37,0.7953364,32.98741,1,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.440197489816406,10.9672857588105,93.8458333333333,10.5879165132841,1126.15,1350.973
2007,"BLDC2","BLD","C",2,"BLDC232",302.4987,"BLDC232HI","Y",1941,1943,2012,"Y","Y","can't measure to pith",2,32,"NYSY","Nyssa","U","LIVE",66,0.1922169,302.4987,6038.858,1,31.83099,11062.45,7403.988,18.13591,986.7606,31,0.3521287,20.23332,0.09104131,"BLDC",37.91423,-79.8396,866.701798621617,0.0382064296520424,-0.136115313498066,118509.65576795,118509.65576795,0.440197489816406,11.1769373515111,93.8458333333333,10.5879165132841,1126.15,60.38858
2007,"BLDC3","BLD","C",3,"BLDC303",415.5871,"BLDC303HI","Y",1934,1935,2012,"Y","N","poor correlation; pull from analysis",1,3,"NYSY","Nyssa","I","LIVE",73,0.2090861,415.5871,6568.838,1,31.83099,25323.63,5674.379,6.885568,1082.254,34,0.8060761,10.3973,0.1852091,"BLDC",37.91517,-79.83977,880.148512355018,0.0388048411497731,-0.113580013447638,119166.485413846,119166.485413846,0.440197489816406,11.3156260633791,93.8458333333333,10.5879165132841,1126.15,65.68838
2007,"BLDC4","BLD","C",4,"BLDC437",108.669,"BLDC437HI","N",1932,1934,2009,"Y","Y","dead or broken outside",2,37,"QUPR","Quercus","I","LIVE",75,0.2268266,108.669,7126.189,1,31.83099,8011.005,6178.101,17.80417,891.2677,28,0.2549982,18.34038,0.1196075,"BLDC",37.91554,-79.83873,868.618903971845,0.0416606334841629,-0.0971803251215027,118333.398439375,118333.398439375,0.440197489816406,11.2438057112922,93.8458333333333,10.5879165132841,1126.15,71.26189
2007,"FLTB2","FLT","B",2,"FLTB204",23.86283,"FLTB204HI","Y",1953,1954,2013,"Y","N","poor correlation",1,4,"QURU","Quercus","U","LIVE",54,0.06041576,23.86283,1898.076,1,31.83099,14102.27,6770.981,21.08182,923.0987,29,0.4488893,21.57464,0.01804203,"FLTB",37.23649,-80.85878,1006.10094850949,0.0315926067073171,-0.0417407689701902,129249.492407312,129249.492407312,0.440197489816406,11.0269064272857,73.4033331044515,10.6358332633972,880.839997253418,18.98076
2007,"HIKA1","HIK","A",1,"HIKA112",4136.379,"HIKA112HI","Y",1889,1890,2012,"Y","Y","break at 1931, 2 missing rings",1,12,"QURU","Quercus","C","LIVE",118,1.718957,4136.379,121481,1,14.14711,38677.4,21643.07,23.86058,537.59,38,0.5471733,28.06634,0.4665223,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.440197489816406,10.431500535737,84.8658334096273,9.66249985496203,1018.39000091553,1214.81
2007,"HIKA1","HIK","A",1,"HIKA124",1094.93,"HIKA124HI","N",1914,1916,2012,"Y","Y","not sure of pith est",2,24,"QURU","Quercus","C","LIVE",93,1.314785,1094.93,92917.63,1,14.14711,38677.4,21643.07,23.86058,537.59,38,0.5471733,28.06634,0.3568306,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.440197489816406,10.431500535737,84.8658334096273,9.66249985496203,1018.39000091553,929.1763
2007,"HIKA2","HIK","A",2,"HIKA220",159.128,"HIKA220HI","N",1928,1931,2012,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","I","LIVE",79,0.1437674,159.128,6505.312,1,22.10485,30879.29,16378.76,25.4156,442.0971,20,0.6825821,33.99878,0.03063577,"HIKA",38.56745,-79.16833,1097.45767195767,0.00850915178571428,0.180565889550272,110109.96578086,110109.96578086,0.440197489816406,10.2012644513544,84.8658334096273,9.66249985496203,1018.39000091553,65.05312
2007,"HIKA3","HIK","A",3,"HIKA311",2827.236,"HIKA311HI","N",1833,1838,2012,"Y","Y","tentative pith date",5,11,"QURU","Quercus","C","LIVE",174,3.849558,2827.236,272053.6,1,14.14711,25939.92,21192.53,21.90306,183.9124,13,0.3669749,32.3776,0.6257118,"HIKA",38.56833,-79.16862,1102.64975124378,0.00787902985074627,0.209981343283589,108006.020702228,108006.020702228,0.440197489816406,9.831899968943,84.8658334096273,9.66249985496203,1018.39000091553,2720.536
2007,"HIKB3","HIK","B",3,"HIKB321",54.72851,"HIKB321HI","Y",1928,1929,2012,"Y","N","poor corr w/ master",1,21,"ACRU","Acer","U","LIVE",79,0.09427677,54.72851,2961.884,1,31.83099,13312.74,11640.07,15.11613,1050.423,33,0.4237575,26.67918,0.02296688,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.440197489816406,10.0497926634468,84.8658334096273,9.66249985496203,1018.39000091553,29.61884
